"192.comAgent","74.81.199.25","0"," UNITED STATES "," Louisville, KY","192.comAgent","192.comAgent"
"50.nu/0.01","69.72.255.162","ded1.innovateit.com"," UNITED STATES "," Montville, NJ","50.nu","50.nu/0.01 ( +http://50.nu/bot.html )"
"msnbot-media/1.1","207.46.199.238","msnbot-207-46-199-238.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.239","msnbot-207-46-199-239.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.240","msnbot-207-46-199-240.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.241","msnbot-207-46-199-241.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.242","msnbot-207-46-199-242.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.243","msnbot-207-46-199-243.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.244","msnbot-207-46-199-244.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.245","msnbot-207-46-199-245.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.246","msnbot-207-46-199-246.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.247","msnbot-207-46-199-247.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.248","msnbot-207-46-199-248.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.249","msnbot-207-46-199-249.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.250","msnbot-207-46-199-250.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.251","msnbot-207-46-199-251.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.199.252","msnbot-207-46-199-252.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.204.14","www5.ut.ngworldstats.com"," UNITED STATES "," New York, NY","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.204.16","gunbeta.zone.com"," UNITED STATES "," New York, NY","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.204.17","msnbot-207-46-204-17.search.msn.com"," UNITED STATES "," New York, NY","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","207.46.204.19","msnbot-207-46-204-19.search.msn.com"," UNITED STATES "," New York, NY","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.130","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.131","msnbot-65-55-108-131.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.132","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.133","msnbot-65-55-108-133.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.134","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.135","msnbot-65-55-108-135.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.136","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.137","msnbot-65-55-108-137.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.138","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.139","msnbot-65-55-108-139.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.140","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.141","msnbot-65-55-108-141.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.142","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.143","msnbot-65-55-108-143.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.144","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.145","msnbot-65-55-108-145.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.146","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.147","msnbot-65-55-108-147.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.148","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.149","msnbot-65-55-108-149.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.154","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.155","msnbot-65-55-108-155.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.156","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.157","msnbot-65-55-108-157.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.158","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.160","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.161","msnbot-65-55-108-161.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.162","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.163","msnbot-65-55-108-163.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.164","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.165","msnbot-65-55-108-165.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.166","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.167","msnbot-65-55-108-167.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.168","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.169","msnbot-65-55-108-169.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.170","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.171","msnbot-65-55-108-171.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.172","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.173","msnbot-65-55-108-173.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.185","msnbot-65-55-108-185.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.197","msnbot-65-55-108-197.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.233","msnbot-65-55-108-233.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.234","0"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.108.235","msnbot-65-55-108-235.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.34","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.35","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.36","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.37","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.38","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.39","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.40","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.41","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.42","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.44","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.45","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.46","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.47","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.48","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.49","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.50","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.51","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.52","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.214.53","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.215.84","msnbot-65-55-215-84.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.215.85","msnbot-65-55-215-85.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.215.86","msnbot-65-55-215-86.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.215.87","msnbot-65-55-215-87.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.215.88","msnbot-65-55-215-88.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.215.89","msnbot-65-55-215-89.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.215.91","msnbot-65-55-215-91.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.215.92","msnbot-65-55-215-92.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.215.93","msnbot-65-55-215-93.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.19","msnbot-65-55-216-19.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.20","msnbot-65-55-216-20.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.21","msnbot-65-55-216-21.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.22","msnbot-65-55-216-22.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.23","msnbot-65-55-216-23.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.24","msnbot-65-55-216-24.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.25","msnbot-65-55-216-25.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.26","msnbot-65-55-216-26.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.27","msnbot-65-55-216-27.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.28","msnbot-65-55-216-28.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.41","msnbot-65-55-216-41.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.42","msnbot-65-55-216-42.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.43","msnbot-65-55-216-43.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.44","msnbot-65-55-216-44.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.45","msnbot-65-55-216-45.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.46","msnbot-65-55-216-46.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.47","msnbot-65-55-216-47.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.48","msnbot-65-55-216-48.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.49","msnbot-65-55-216-49.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.50","msnbot-65-55-216-50.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.63","msnbot-65-55-216-63.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.64","msnbot-65-55-216-64.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.65","msnbot-65-55-216-65.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.66","msnbot-65-55-216-66.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.67","msnbot-65-55-216-67.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.68","msnbot-65-55-216-68.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.69","msnbot-65-55-216-69.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.71","msnbot-65-55-216-71.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.216.72","msnbot-65-55-216-72.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.217.53","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.217.54","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.217.55","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.217.56","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.217.57","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.217.61","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.217.63","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.217.64","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.217.65","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.217.66","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.217.67","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.217.69","msnbot-65-55-217-69.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.218.168","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.218.169","msnbot-65-55-218-169.search.msn.com"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.218.170","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.218.171","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.218.172","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.218.173","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.218.174","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.218.175","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.218.176","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.218.177","0"," UNITED STATES ","Unknown","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.205","msnbot-65-55-220-205.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.207","msnbot-65-55-220-207.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.208","msnbot-65-55-220-208.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.209","msnbot-65-55-220-209.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.210","msnbot-65-55-220-210.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.211","msnbot-65-55-220-211.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.212","msnbot-65-55-220-212.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.213","msnbot-65-55-220-213.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.214","msnbot-65-55-220-214.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.215","msnbot-65-55-220-215.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.216","msnbot-65-55-220-216.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.217","msnbot-65-55-220-217.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.218","msnbot-65-55-220-218.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.219","msnbot-65-55-220-219.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.221","msnbot-65-55-220-221.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
"msnbot-media/1.1","65.55.220.222","msnbot-65-55-220-222.search.msn.com"," UNITED STATES "," Redmond, WA","MSNBot","msnbot-media/1.1 (+http://search.msn.com/msnbot.htm)"
